DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2014,60555,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2015,49376,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2016,64493,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2017,82782,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2018,79767,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2019,67611,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2020,41949,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2021,55480,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2022,82227,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BE,2023,110284,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BG,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BG,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BG,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BG,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BG,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BG,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,BG,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2016,176967,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2017,121511,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CH,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CY,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,CZ,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2012,1062401,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2013,828481,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2014,1035253,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2015,1091958,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2016,1502536,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2017,1389031,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2018,2209939,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2019,1544066,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2021,520825,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2022,1574529,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DE,2023,1090317,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2012,1007266,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2013,1275415,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2014,1166447,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2015,1234017,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2016,1164678,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2017,1039524,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2018,439429,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2019,1072805,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2020,642574,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2021,627920,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,DK,2022,812372,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2012,3944698,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2013,3505423,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2014,3831206,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2015,3665000,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2016,4149283,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2017,4123742,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2018,5403600,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2019,4429317,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2020,1148237,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2021,1449589,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2022,3639170,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EA20,2023,3633596,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2012,151604,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2013,126040,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2014,189958,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2015,137768,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2016,156194,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2017,107912,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2018,194502,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2019,113808,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2020,32319,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2021,46256,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2022,79844,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EE,2023,74072,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2017,9888,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2019,16499,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EL,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2012,71037,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2013,83499,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2014,75668,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2016,52137,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2017,62513,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2018,146097,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2019,150724,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2022,75248,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ES,2023,96423,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2012,36122698,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2013,35241266,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2014,35139468,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2015,36725183,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2016,39126001,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2017,43894195,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2018,41890339,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2019,42776571,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2020,51814033,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2021,53473654,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2022,67175177,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,EU27_2020,2023,70888598,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2012,1956793,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2013,1824643,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2014,1841008,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2015,1636691,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2016,1847798,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2017,1687432,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2018,1787741,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2019,1770904,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2020,345392,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2021,411627,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2022,1103471,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FI,2023,1372209,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2012,130977,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2013,161154,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2014,140172,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2015,101386,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2016,122196,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2017,163618,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2018,124499,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2019,176526,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2022,137545,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,FR,2023,227814,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HR,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2012,36472,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2013,34239,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2014,25499,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2015,29062,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2016,35408,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2017,22614,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2018,42155,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2019,52623,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2020,17472,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2021,12537,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2022,40427,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,HU,2023,65147,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2012,28861,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2015,46030,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2016,22183,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2018,22501,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IE,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,IT,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2012,44094,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2013,41397,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2014,46295,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2015,34951,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2016,44778,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2017,45344,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2018,49990,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2019,54393,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2020,21575,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2021,25259,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2022,68395,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LT,2023,72844,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2012,13389,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2013,10373,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2014,16227,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2015,14429,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2016,18468,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2017,28549,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2018,15740,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2019,19030,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2020,14197,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2021,8685,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2022,16429,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LU,2023,12085,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2012,116076,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2013,97725,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2014,86209,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2015,74923,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2016,64807,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2017,79646,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2018,99879,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2019,100268,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2022,31384,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,LV,2023,43989,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,SE,TOTAL,N_GE1,NR,ME,2016,,u
